epoch,accuracy,learning_rate,loss,top3,val_accuracy,val_loss,val_top3
32,0.9984177350997925,0.0005000000237487257,0.06997201591730118,1.0,0.8500000238418579,0.6099149584770203,1.0
33,0.996835470199585,0.0005000000237487257,0.06744229048490524,1.0,0.949999988079071,0.16558542847633362,1.0
34,0.9984177350997925,0.0005000000237487257,0.06234322488307953,1.0,0.9599999785423279,0.18913035094738007,1.0
35,0.9984177350997925,0.0005000000237487257,0.06367350369691849,1.0,0.9800000190734863,0.14414821565151215,1.0
36,0.996835470199585,0.0005000000237487257,0.06429686397314072,1.0,0.9800000190734863,0.07567079365253448,1.0
37,0.996835470199585,0.0005000000237487257,0.06308382004499435,1.0,0.9700000286102295,0.15271376073360443,1.0
38,0.9984177350997925,0.0005000000237487257,0.05674934387207031,1.0,0.9800000190734863,0.0869932547211647,1.0
39,1.0,0.0005000000237487257,0.058025624603033066,1.0,0.9900000095367432,0.06366812437772751,1.0
40,1.0,0.0005000000237487257,0.056554581969976425,1.0,0.9800000190734863,0.07130464911460876,1.0
41,0.996835470199585,0.0005000000237487257,0.06320435553789139,1.0,1.0,0.06271268427371979,1.0
42,1.0,0.0005000000237487257,0.056971415877342224,1.0,1.0,0.06404367834329605,1.0
43,1.0,0.0005000000237487257,0.05582454428076744,1.0,0.9800000190734863,0.08839163929224014,1.0
44,1.0,0.0005000000237487257,0.055392131209373474,1.0,0.9800000190734863,0.11301051080226898,1.0
45,1.0,0.0005000000237487257,0.05492980033159256,1.0,0.9800000190734863,0.14838223159313202,1.0
46,1.0,0.0005000000237487257,0.055404506623744965,1.0,0.9800000190734863,0.11518903821706772,1.0
47,1.0,0.0005000000237487257,0.05397268384695053,1.0,0.9800000190734863,0.1469656080007553,1.0
48,1.0,0.0002500000118743628,0.05437685549259186,1.0,0.9800000190734863,0.15945608913898468,1.0
49,0.9984177350997925,0.0002500000118743628,0.055214278399944305,1.0,0.9800000190734863,0.1905536651611328,1.0
50,0.9984177350997925,0.0002500000118743628,0.05860311910510063,1.0,0.9700000286102295,0.17770951986312866,1.0
51,0.9984177350997925,0.0002500000118743628,0.05575898289680481,1.0,0.9700000286102295,0.17083299160003662,1.0
52,1.0,0.0002500000118743628,0.05263528972864151,1.0,0.9700000286102295,0.1964150369167328,1.0
53,1.0,0.0002500000118743628,0.052626144140958786,1.0,0.9700000286102295,0.18623557686805725,1.0
54,1.0,0.0001250000059371814,0.05296805500984192,1.0,0.9700000286102295,0.1723143756389618,1.0
55,1.0,0.0001250000059371814,0.05386428162455559,1.0,0.9800000190734863,0.16064481437206268,1.0
56,1.0,0.0001250000059371814,0.05338672921061516,1.0,0.9800000190734863,0.15462155640125275,1.0
